,Race_Name,Category,Number_stages
67,National Championships Tunesia - Road race 2016 ,Nationals.C3,1
68,National Championships Ethiopia - ITT 2016 ,Nationals.C3.TT,1
69,National Championships Ethiopia - Road Race 2016 ,Nationals.C3,1
70,National Championships Mauritius - ITT 2016 ,Nationals.C3.TT,1
71,National Championships Mauritius MJ - ITT 2016 ,Nationals.C3.TT,1
72,National Championships Eritrea - ITT 2016 ,Nationals.C3.TT,1
73,National Championships Angola - Road Race 2016 ,Nationals.C3,1
74,National Championships Rwanda - ITT 2016 ,Nationals.C3.TT,1
75, National Championships Rwanda - Road Race 2016 ,Nationals.C3,1
76,National Championships Eritrea - Road Race 2016 ,Nationals.C3,1
77,National Championships Mauritius - Road Race 2016 ,Nationals.C3,1
78,National Championships Algeria - ITT 2016 ,Nationals.C3.TT,1
79,National Championships Morocco - ITT 2016 ,Nationals.C3.TT,1
80,National Championships Algeria - Road Race 2016 ,Nationals.C3,1
81,National Championships Morocco - Road Race 2016 ,Nationals.C3,1
82,Tour Ethiopian Meles Zenawi 2016 ,2.2/U23,5
83,Tour de Côte d'Ivoire-Tour de la Réconciliation 2016 ,2.2/U23,7
84,Grand Prix Chantal Biya 2016 ,2.2/U23,4
85,Tour du Faso 2016 ,2.2/U23,10
86,Tour of Rwanda 2016 ,2.2/U23,8
87,Asian Cycling Championships U23 - ITT 2016 ,E-CC.TT,1
88,Asian Cycling Championships - ITT 2016 ,UCI.Cont.Ch.TT,1
89,Asian Cycling Championships U23 - Road Race 2016 ,E-CC,1
90,Asian Cycling Championships - Road Race 2016 ,E-CC,1
91,Dubai Tour 2016 ,2.HC,4
92,Tour of Qatar 2016 ,2.HC,5
93,Tour of Oman 2016 ,2.HC,6
94,Le Tour de Filipinas 2016 ,2.2/U23,4
95,Le Tour de Langkawi 2016 ,2.HC,8
96,National Championships India - ITT 2016 ,Nationals.C3.TT,1
97,National Championships India - ITT 2016 ,Nationals.C3.TT,1
98,National Championships India - Road Race 2016 ,Nationals.C3,1
99,Tour de Taiwan 2016 ,2.1,5
100,National Championships Kuwait - ITT 2016 ,Nationals.C3.TT,1
101,National Championships Kuwait - Road Race 2016 ,Nationals.C3,1
102,National Championships United Arab Emirates - Road Race 2016 ,Nationals.C3,1
103,The Princess Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2016 ,2.2/U23,6
104,National Championships Iran - ITT 2016 ,Nationals.C3.TT,1
105,National Championships Iran - Road Race 2016 ,Nationals.C3,1
106,International Tour de Banyuwangi Ijen 2016 ,2.2/U23,4
107,Tour of Iran (Azarbaijan) 2016 ,2.1,6
108,Tour de Flores 2016 ,2.2/U23,5
109,National Championships Singapore - ITT 2016 ,Nationals.C3.TT,1
110,National Championships Singapore - Road Race 2016 ,Nationals.C3,1
111,Tour of Japan 2016 ,2.1,8
112,National Championships Malaysia - Road Race 2016 ,-,1
113,National Championships Malaysia - ITT 2016 ,-,1
114,Tour de Korea 2016 ,2.1,8
115,Tour de Kumano 2016 ,2.2/U23,4
116,National Championships Israel - ITT 2016 ,Nationals.C3.TT,1
117,National Championships Libanon - ITT 2016 ,Nationals.C3.TT,1
118,National Championships Kazakhstan - ITT 2016 ,Nationals.C3.TT,1
119,National Championships South Korea - ITT 2016 ,Nationals.C3.TT,1
120,National Championships Japan - ITT 2016 ,Nationals.C3.TT,1
121,National Championships Mongolia - ITT 2016 ,Nationals.C3.TT,1
122,National Championships South Korea - Road Race 2016 ,Nationals.C3,1
123,National Championships Japan U23 - ITT 2016 ,-,1
124,National Championships Hong Kong - ITT 2016 ,Nationals.C3.TT,1
125,National Championships Israel - Road Race 2016 ,Nationals.C3,1
126,National Championships Japan U23 - Road Race 2016 ,-,1
127,National Championships Hong Kong - Road Race 2016 ,Nationals.C3,1
128,National Championships Japan - Road Race 2016 ,Nationals.C3,1
129,National Championships Kazakhstan - Road Race 2016 ,Nationals.C3,1
130,National Championships Libanon - Road Race 2016 ,Nationals.C3,1
131,National Championships Macau 2016 ,Nationals.C3,1
132,National Championships Mongolia - Road Race 2016 ,Nationals.C3,1
133,National Championships Mongolia WE - Road Race 2016 ,F-NC.2,1
134,National Championships Uzbekistan - Road Race 2016 ,Nationals.C3,1
135,National Championships Uzbekistan - ITT 2016 ,Nationals.C3.TT,1
136,Tour of Qinghai Lake 2016 ,2.HC,13
137,Tour de Jakarta 2016 ,1.2,1
138,Tour de Singkarak 2016 ,2.2/U23,8
139,Tour de Hokkaido 2016 ,2.2/U23,4
140,Tour of China I 2016 ,2.1,6
141,Tour of China II 2016 ,2.1,6
142,Tour of Almaty 2016 ,1.1,1
143,World Championships - ITT 2016 ,-,1
144,World Championships - Road Race 2016 ,Worlds.RR,1
145,Jelajah Malaysia 2016 ,2.2/U23,5
146,Abu Dhabi Tour 2016 ,2.HC,4
147,Tour of Hainan 2016 ,2.HC,9
148,Japan Cup Cycle Road Race 2016 ,1.HC,1
149,Sharjah International Cycling Tour 2016 ,2.1,4
150,UAE Cup 2016 ,1.1,1
151,Tour of Yancheng Costal Wetlands 2016 ,1.2,1
152,Tour of Taihu Lake 2016 ,2.1,8
153,National Championships India - ITT 2016 ,Nationals.C3.TT,1
154,National Championships India - Road Race 2016 ,Nationals.C3,1
155,Tour de Okinawa 2016 ,1.2,1
156,Tour of Fuzhou 2016 ,2.1,5
157,Trofeo Felanitx - Ses Salines - Campos - Porreres 2016 ,1.1,1
158,Trofeo Pollenca - Port de Andratx 2016 ,1.1,1
159,Trofeo Serra de Tramuntana 2016 ,1.1,1
160,Grand Prix Cycliste la Marseillaise 2016 ,1.1,1
161,Trofeo Playa de Palma - Palma 2016 ,1.1,1
162,Etoile de Bessèges 2016 ,2.1,5
163,Volta a la Comunitat Valenciana 2016 ,2.1,5
164,G.P. Costa degli Etruschi 2016 ,1.1,1
165,La Méditerranéenne 2016 ,2.1,4
166,Vuelta Ciclista a la Region de Murcia 'Costa Calida' 2016 ,1.1,1
167,Trofeo Laigueglia 2016 ,1.HC,1
168,Clasica de Almeria 2016 ,1.1,1
169,GP Laguna Porec 2016 ,1.2,1
170,Volta ao Algarve em Bicicleta 2016 ,2.1,5
171,Vuelta a Andalucia Ruta Ciclista Del Sol 2016 ,2.1,5
172,Tour Cycliste International du Haut Var Matin 2016 ,2.1,2
173, Tour Cycliste International La Provence 2016 ,2.1,3
174,Omloop Het Nieuwsblad Elite 2016 ,1.HC,1
175,Classic Sud Ardèche - Souvenir Francis Delpech 2016 ,1.1,1
176,Gran Premio Città di Lugano 2016 ,1.HC,1
177,Kuurne-Bruxelles-Kuurne 2016 ,1.HC,1
178,Royal Bernard Drôme Classic 2016 ,1.1,1
179,GP Izola 2016 ,1.2,1
180,Le Samyn 2016 ,1.1,1
181,Trofej Umag - Umag Trophy 2016 ,1.2,1
182,Driedaagse van West-Vlaanderen 2016 ,2.1,3
183,Strade Bianche 2016 ,1.HC,1
184,Craft Ster van Zwolle 2016 ,1.2,1
185,Porec Trophy - Trofej Porec 2016 ,1.2,1
186,GP Industria & Artigianato 2016 ,1.1,1
187,Grand Prix de la Ville de Lillers Souvenir Bruno Comini 2016 ,1.2,1
188,Istarsko proljece - Istrian Spring Trophy 2016 ,2.2/U23,4
189,Energiewacht Ronde van Drenthe 2016 ,1.1,1
190,GP Liberty Seguros - Troféu Alpendre 2016 ,2.2/U23,2
191,Paris-Troyes 2016 ,1.2,1
192,Rabobank Dorpenomloop Rucphen 2016 ,1.2,1
193,Nokere Koerse - Danilith Classic 2016 ,1.HC,1
194,Volta ao Alentejo 2016 ,2.2/U23,5
195,Handzame Classic 2016 ,1.1,1
196,Classic Loire Atlantique 2016 ,1.1,1
197,Cholet - Pays De Loire 2016 ,1.1,1
198,Tour de Normandie 2016 ,2.2/U23,7
199,Dwars door Vlaanderen / A travers la Flandre 2016 ,1.HC,1
200,Settimana Internazionale Coppi e Bartali 2016 ,2.1,5
201,Critérium International 2016 ,2.HC,3
202,Giro del Belvedere 2016 ,1.2,1
203,Driedaagse De Panne-Koksijde 2016 ,2.HC,4
204,G.P. Palio del Recioto - 34th Memorial cav. Sante Carradori 2016 ,1.2,1
205,Route Adélie de Vitré 2016 ,1.1,1
206,Le Triptyque des Monts et Châteaux 2016 ,2.2/U23,4
207,Gran Premio Miguel Indurain 2016 ,1.1,1
208,Volta Limburg Classic 2016 ,1.1,1
209,Paris-Camembert 2016 ,1.1,1
210,Vuelta Ciclista a La Rioja 2016 ,1.1,1
211,GP Adria Mobil 2016 ,1.2,1
212,Trofeo Piva 2016 ,1.2,1
213,Circuit Cycliste Sarthe - Pays de la Loire 2016 ,2.1,5
214,Scheldeprijs 2016 ,1.HC,1
215,Circuit des Ardennes International 2016 ,2.2/U23,4
216,Ronde van Vlaanderen Beloften 2016 ,E-1.Ncup,1
217,Klasika Primavera de Amorebieta 2016 ,1.1,1
218,De Brabantse Pijl - La Flèche Brabançonne 2016 ,1.HC,1
219,Tour du Loir et Cher E Provost 2016 ,2.2/U23,5
220,GP de Denain - Porte du Hainaut / Valenciennes Métropole 2016 ,1.HC,1
221,Tour of Mersin 2016 ,2.2/U23,4
222,Vuelta a Castilla y Leon 2016 ,2.1,3
223,ZLM-Roompot tour 2016 ,E-1.Ncup,3
224,Tour du Finistère 2016 ,1.1,1
225,Liège - Bastogne - Liège U23 2016 ,E-1.Ncup,1
226,Trofeo Edil C 2016 ,1.2,1
227,Giro dell'Appennino 2016 ,1.1,1
228,Tro-Bro Léon 2016 ,1.1,1
229,Profronde van Noord-Holland 2016 ,1.2,1
230,Giro del Trentino 2016 ,2.HC,4
231,Tour of Croatia 2016 ,2.1,6
232,Arno Wallaard Memorial 2016 ,1.2,1
233,Belgrade - Banjaluka I 2016 ,1.2,1
234,Visegrad 4 Kerékpárverseny 2016 ,1.2,1
235,Presidential Cycling Tour of Turkey 2016 ,2.HC,8
236,La Roue Tourangelle Région Centre Val de Loire - Trophée Harmonie Mutuelle 2016 ,1.1,1
237,Belgrade Banjaluka II 2016 ,1.2,1
238,Paris - Mantes-en-Yvelines 2016 ,1.2,1
239,Rutland - Melton International Cicle Classic 2016 ,1.2,1
240,Visegrad 4 Bicycle Race - GP Slovakia 2016 ,1.2,1
241,Gran Premio della Liberazione 2016 ,1.2,1
242,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle 2016 ,2.2/U23,7
243,Tour de Yorkshire 2016 ,2.1,3
244,Carpathian Couriers Race U-23 2016 ,2.2/U23,5
245,Himmerland Rundt 2016 ,1.2,1
246,Vuelta Asturias Julio Alvarez Mendo 2016 ,2.1,3
247,GP Viborg 2016 ,1.2,1
248,ZODC Zuidenveld Tour 2016 ,1.2,1
249,Rund um den Finanzplatz Eschborn-Frankfurt 2016 ,1.HC,1
250,Circuito del Porto - Trofeo Arvedi 2016 ,1.2,1
251,Memorial Andrzeja Trochanowskiego 2016 ,1.2,1
252,Rund um den Finanzplatz Eschborn-Frankfurt (U23) 2016 ,1.2,1
253,Skive-Løbet  2016 ,1.2,1
254,Memorial Romana Sieminskiego 2016 ,1.2,1
255,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais 2016 ,2.HC,5
256,Tour d'Azerbaïdjan 2016 ,2.1,5
257,Flèche du Sud 2016 ,2.2/U23,5
258,National Championships Cyprus - ITT 2016 ,Nationals.C3.TT,1
259,Dwars door de Vlaamse Ardennen 2016 ,1.2,1
260,CCC Tour - Grody Piastowskie 2016 ,2.2/U23,3
261,National Championships Cyprus - Road Race 2016 ,Nationals.C3,1
262,Vuelta Ciclista Comunidad de Madrid 2016 ,2.1,2
263,Sundvolden GP 2016 ,1.2,1
264,Flèche Ardennaise 2016 ,1.2,1
265,Ringerike GP 2016 ,1.2,1
266,Tr. Citta di San Vendemiano - 56th GP Industria & Commercio 2016 ,1.2,1
267,Rhône-Alpes Isère Tour 2016 ,2.2/U23,4
268,Grande Prémio Internacional Beiras e Serra da Estrela 2016 ,2.1,3
269,Tour de Picardie 2016 ,2.1,3
270,Tour de Berlin 2016 ,2.2/U23,5
271,Ronde van Overijssel 2016 ,1.2,1
272,Scandinavian Race in Uppsala 1909-2016 2016 ,1.2,1
273,Visegrad V4 Race - GP Polski 2016 ,1.2,1
274,Gran Premio Industrie del Marmo 2016 ,1.2,1
275,Grand Prix Criquielion 2016 ,1.2,1
276,Visegrad 4 Bicycle Race - GP Czech Republic 2016 ,1.2,1
277,Tour of Norway 2016 ,2.HC,5
278,Baltyk - Karkonosze Tour 2016 ,2.2/U23,6
279,Ronde de l'Isard 2016 ,2.2/U23,4
280,Tour of Bihor - Bellotto 2016 ,2.2/U23,4
281,Paris-Arras Tour 2016 ,2.2/U23,3
282,Berner Rundfahrt / Tour de Berne 2016 ,1.2,1
283,Grand Prix de la Somme « Conseil Général 80» 2016 ,1.1,1
284,Velothon Wales 2016 ,1.1,1
285,An Post Ras 2016 ,2.2/U23,8
286,SwissEver GP Cham - Hagendorn 2016 ,F-1.2,1
287,Baloise Belgium Tour 2016 ,2.HC,5
288,National Championships Denmark U23 - ITT 2016 ,-,1
289,National Championships Kosovo - ITT 2016 ,Nationals.C3.TT,1
290,Tour of Estonia 2016 ,2.1,2
291,Horizon Park Race for Peace 2016 ,1.2,1
292,Tour de Gironde 2016 ,2.2/U23,3
293,Grand Prix de Plumelec-Morbihan 2016 ,1.1,1
294,Horizon Park Race Maidan 2016 ,1.2,1
295,National Championships Denmark U23 - Road Race 2016 ,-,1
296,Boucles de l'Aulne - Chateaulin 2016 ,1.1,1
297,National Championships Kosovo - Road Race 2016 ,Nationals.C3,1
298,National Championships Macedonia - ITT 2016 ,Nationals.C3.TT,1
299,Horizon Park Classic 2016 ,1.2,1
300,Paris-Roubaix Espoirs 2016 ,1.2,1
301,Tour of Ukraine 2016 ,2.2/U23,4
302,Skoda-Tour de Luxembourg 2016 ,2.HC,5
303,Boucles de la Mayenne 2016 ,2.1,4
304,Course de la Paix U23 / Závod Míru U23 2016 ,E-2.Ncup,3
305,Heistse Pijl - Heist op den Berg 2016 ,1.1,1
306,Grand Prix of Vinnytsia 2016 ,1.2,1
307,Hets Hatsafon / Northern Arrow 2016 ,1.2,1
308,Coppa della Pace - Trofeo F.lli Anelli 2016 ,1.2,1
309,Grand Prix of ISD 2016 ,1.2,1
310,Memorial Philippe Van Coningsloo 2016 ,1.2,1
311,Okolo Slovenska 2016 ,2.2/U23,6
312,GP du canton d'Argovie 2016 ,1.HC,1
313,Ronde de l'Oise 2016 ,2.2/U23,4
314,National Championships Slovenia - ITT 2016 ,Nationals.C3.TT,1
315,Tour of Malopolska 2016 ,2.2/U23,3
316,Fyen Rundt - Tour of Fyen 2016 ,1.2,1
317,Ronde van Limburg 2016 ,1.1,1
318,Rund um Köln 2016 ,1.1,1
319,GP Horsens Posten 2016 ,1.2,1
320,Tour de Serbia 2016 ,2.2/U23,6
321,Ster ZLM Toer GP Jan van Heeswijk 2016 ,2.1,5
322,Route du Sud - la Depeche du Midi 2016 ,2.1,5
323,Tour de Slovénie 2016 ,2.1,4
324,Oberösterreichrundfahrt 2016 ,2.2/U23,4
325,Tour de Savoie Mont Blanc 2016 ,2.2/U23,5
326,Memorial Grundmanna I Wizowskiego	 2016 ,1.2,1
327,Beaumont Trophy 2016 ,1.2,1
328,Circuit de Wallonie 2016 ,1.2,1
329,Korona Kocich Gór I Dolina Baryczy Zmigrod-Milic 2016 ,1.2,1
330,National Championships Germany U23 - Road Race 2016 ,-,1
331,National Championships Norway U23 - Road Race 2016 ,-,1
332,National Championships Estonia - ITT 2016 ,Nationals.C3.TT,1
333,Halle Ingooigem 2016 ,1.1,1
334,National Championships Azerbaijan - ITT 2016 ,Nationals.C3.TT,1
335,National Championships Finland - ITT 2016 ,Nationals.C3.TT,1
336,National Championships Italy - ITT 2016 ,Nationals.C3.TT,1
337,National Championships Latvia - ITT 2016 ,Nationals.C3.TT,1
338,National Championships Netherlands - ITT 2016 ,Nationals.C3.TT,1
339,National Championships Poland - ITT 2016 ,Nationals.C3.TT,1
340,National Championships Switzerland - ITT 2016 ,Nationals.C3.TT,1
341,National Championships Finland U23 - ITT 2016 ,-,1
342,National Championships Italy U23 - ITT 2016 ,-,1
343,National Championships Latvia U23 - ITT 2016 ,-,1
344,National Championships Netherlands U23- ITT 2016 ,-,1
345,National Championships Poland U23 - ITT 2016 ,-,1
346,National Championships Switzerland U23 - ITT 2016 ,-,1
347,National Championships Ukraine U23 - ITT 2016 ,-,1
348,National Championships France - ITT 2016 ,Nationals.C3.TT,1
349,National Championships Belarus - ITT 2016 ,Nationals.C3.TT,1
350,National Championships Belgium - ITT 2016 ,Nationals.C3.TT,1
351,National Championships Czech Republic - ITT 2016 ,Nationals.C3.TT,1
352,National Championships Czech Republic U23 - ITT 2016 ,-,1
353,National Championships Denmark - ITT 2016 ,Nationals.C3.TT,1
354,National Championships Great Britain - ITT 2016 ,Nationals.C3.TT,1
355,National Championships Hungary - ITT 2016 ,Nationals.C3.TT,1
356,National Championships Ireland - ITT 2016 ,Nationals.C3.TT,1
357,National Championships Norway - ITT 2016 ,Nationals.C3.TT,1
358,National Championships Slovakia - ITT 2016 ,Nationals.C3.TT,1
359,National Championships Spain - ITT 2016 ,Nationals.C3.TT,1
360,National Championships Sweden - ITT 2016 ,Nationals.C3.TT,1
361,National Championships Ukraine - ITT 2016 ,Nationals.C3.TT,1
362,National Championships Great Britain U23 - ITT 2016 ,-,1
363,National Championships Hungary U23 - ITT 2016 ,-,1
364,National Championships Spain U23 - ITT 2016 ,-,1
365,National Championships Albania - ITT 2016 ,Nationals.C3.TT,1
366,National Championships Azerbaijan - Road Race 2016 ,Nationals.C3,1
367,National Championships Croatia - ITT 2016 ,Nationals.C3.TT,1
368,National Championships Germany - ITT 2016 ,Nationals.C3.TT,1
369,National Championships Greece - ITT 2016 ,Nationals.C3.TT,1
370,National Championships Lithuania - ITT 2016 ,Nationals.C3.TT,1
371,National Championships Luxembourg - ITT 2016 ,Nationals.C3.TT,1
372,National Championships Portugal - ITT 2016 ,Nationals.C3.TT,1
373,National Championships Romania - ITT 2016 ,Nationals.C3.TT,1
374,National Championships Romania U23 - ITT 2016 ,-,1
375,National Championships Russia - ITT 2016 ,Nationals.C3.TT,1
376,National Championships Bosnia and Herzegovina - ITT 2016 ,Nationals.C3.TT,1
377,National Championships Croatia U23 - ITT 2016 ,-,1
378,National Championships Germany U23 - ITT 2016 ,-,1
379,National Championships Netherlands U23 - Road Race 2016 ,-,1
380,National Championships Portugal U23 - ITT 2016 ,-,1
381,National Championships Spain U23 - Road Race 2016 ,-,1
382,National Championships Austria - ITT 2016 ,Nationals.C3.TT,1
383,National Championships Bulgaria - ITT 2016 ,Nationals.C3.TT,1
384,National Championships Georgia - ITT 2016 ,Nationals.C3.TT,1
385,National Championships Iceland - Road Race 2016 ,Nationals.C3,1
386,National Championships Moldova - ITT 2016 ,Nationals.C3.TT,1
387,National Championships Netherlands - Road Race 2016 ,Nationals.C3,1
388,National Championships Serbia - ITT 2016 ,Nationals.C3.TT,1
389,National Championships Spain - Road Race 2016 ,Nationals.C3,1
390,National Championships Turkey - ITT 2016 ,Nationals.C3.TT,1
391,National Championships Italy U23 - Road Race 2016 ,-,1
392,National Championships Poland U23 - Road Race 2016 ,-,1
393,National Championships Portugal U23 - Road Race 2016 ,-,1
394,National Championships Ukraine U23 - Road Race 2016 ,-,1
395,National Championships Albania - Road Race 2016 ,Nationals.C3,1
396,National Championships Austria - Road Race 2016 ,Nationals.C3,1
397,National Championships Belarus - Road Race 2016 ,Nationals.C3,1
398,National Championships Belgium - Road Race 2016 ,Nationals.C3,1
399,National Championships Bosnia and Herzegovina - Road Race 2016 ,Nationals.C3,1
400,National Championships Bulgaria - Road Race 2016 ,Nationals.C3,1
401,National Championships Croatia - Road Race 2016 ,Nationals.C3,1
402,National Championships Czech Republic - Road Race 2016 ,Nationals.C3,1
403,National Championships Denmark - Road Race 2016 ,Nationals.C3,1
404,National Championships Estonia - Road Race 2016 ,Nationals.C3,1
405,National Championships France - Road Race 2016 ,Nationals.C3,1
406,National Championships Georgia - Road Race 2016 ,Nationals.C3,1
407,National Championships Germany - Road Race 2016 ,Nationals.C3,1
408,National Championships Great Britain - Road Race 2016 ,Nationals.C3,1
409,National Championships Greece - Road Race 2016 ,Nationals.C3,1
410,National Championships Hungary - Road Race 2016 ,Nationals.C3,1
411,National Championships Ireland - Road Race 2016 ,Nationals.C3,1
412,National Championships Italy - Road Race 2016 ,Nationals.C3,1
413,National Championships Latvia - Road Race 2016 ,Nationals.C3,1
414,National Championships Lithuania - Road Race 2016 ,Nationals.C3,1
415,National Championships Luxembourg - Road Race 2016 ,Nationals.C3,1
416,National Championships Macedonia - Road Race 2016 ,Nationals.C3,1
417,National Championships Moldova - Road Race 2016 ,Nationals.C3,1
418,National Championships Montenegro - Road Race 2016 ,Nationals.C3,1
419,National Championships Norway - Road Race 2016 ,Nationals.C3,1
420,National Championships Poland - Road Race 2016 ,Nationals.C3,1
421,National Championships Portugal - Road Race 2016 ,Nationals.C3,1
422,National Championships Romania - Road Race 2016 ,Nationals.C3,1
423,National Championships Russia - Road Race 2016 ,Nationals.C3,1
424,National Championships Serbia - Road Race 2016 ,Nationals.C3,1
425,National Championships Slovakia - Road Race 2016 ,Nationals.C3,1
426,National Championships Slovenia - Road Race 2016 ,Nationals.C3,1
427,National Championships Sweden - Road Race 2016 ,Nationals.C3,1
428,National Championships Switzerland - Road Race 2016 ,Nationals.C3,1
429,National Championships Turkey - Road Race 2016 ,Nationals.C3,1
430,National Championships Ukraine - Road Race 2016 ,Nationals.C3,1
431,National Championships Bulgaria U23 - ITT 2016 ,-,1
432,National Championships Bulgaria U23 - Road Race 2016 ,-,1
433,National Championships Czech Republic U23 - Road Race 2016 ,-,1
434,National Championships Hungary U23 - Road Race 2016 ,-,1
435,National Championships Lithuania U23 - Road Race 2016 ,-,1
436,National Championships Romania U23 - Road Race 2016 ,-,1
437,Tour de Hongrie 2016 ,2.2/U23,6
438,Course Cycliste de Solidarnosc et des Champions Olympiques 2016 ,2.2/U23,5
439,Internationale Wielertrofee Jong Maar Moedig I.W.T. 2016 ,1.2,1
440,Int. Österreich-Rundfahrt-Tour of Austria 2016 ,2.1,8
441,National Championships Finland - Road Race 2016 ,Nationals.C3,1
442,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs 2016 ,1.2,1
443,Balkan Elite Road Classics 2016 ,1.2,1
444,Paris-Chauny (classique) 2016 ,1.2,1
445,Sibiu Cycling Tour 2016 ,2.1,5
446,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2016 ,2.2/U23,4
447,Minsk Cup 2016 ,1.2,1
448,Grand Prix Minsk 2016 ,1.2,1
449,Grote Prijs Stad Sint-Niklaas 2016 ,1.2,1
450,Giro del Medio Brenta 2016 ,1.2,1
451,Giro Ciclistico della Valle d'Aosta Mont Blanc 2016 ,2.2/U23,5
452,Volta a Portugal do Futuro / Liberty Seguros 2016 ,2.2/U23,5
453,Trofeo Matteotti 2016 ,1.1,1
454,Grand Prix Cerami 2016 ,1.1,1
455,Tour de Wallonie 2016 ,2.HC,5
456,Grand Prix de la ville de Pérenchies 2016 ,1.2,1
457,Prueba Villafranca-Ordiziako Klasika 2016 ,1.1,1
458,PostNord Danmark Rundt - Tour of Denmark 2016 ,2.HC,5
459,Volta a Portugal em Bicicleta / Liberty Seguros 2016 ,2.1,11
460,Dookola Mazowsza 2016 ,2.2/U23,4
461,Tour Alsace 2016 ,2.2/U23,5
462,Kreiz Breizh Elites 2016 ,2.2/U23,4
463,RideLondon Classic 2016 ,1.HC,1
464,Circuito de Getxo 'Memorial Ricardo Otxoa' 2016 ,1.1,1
465,Circuito de Getxo 'Memorial Ricardo Otxoa' 2016 ,1.1,1
466,La Poly Normande 2016 ,1.1,1
467,Rad am Ring 2016 ,1.1,1
468,Coppa dei Laghi - Trofeo Almar 2016 ,E-1.Ncup,1
469,GP Kranj 2016 ,1.2,1
470,Vuelta a Burgos 2016 ,2.HC,5
471,Dwars door het Hageland - Aarschot 2016 ,1.1,1
