,Race_Name,Category,Number_stages
1019,Rabo Baronie Breda Classic 2013,1.2,1
1020,Grand Prix de Wallonie 2013,1.1,1
1021,Grand Prix de la Somme « Conseil Général 80» 2013,1.1,1
1022,Kampioenschap van Vlaanderen 2013,1.1,1
1023,GP Costa Degli Etruschi 2013,1.1,1
1024,GP Impanis - Van Petegem 2013,1.1,1
1025,Tour Bohemia 2013,1.2,1
1026,GP Industria & Commercio di Prato 2013,1.1,1
1027,Grand Prix d\'Isbergues - Pas de Calais 2013,1.1,1
1028,World Championships U23 - ITT 2013,WC,1
1029,Ruota d'Oro - GP Festa del Perdono 2013,1.2U,1
1030,Omloop van het Houtland Lichtervelde 2013,1.1,1
1031,Tour du Gévaudan Languedoc-Roussillon 2013,2.2,2
1032,Duo Normand 2013,1.1,1
1033,Gooikse Pijl 2013,1.2,1
1034,Milano-Torino 2013,1.HC,1
1035,Sparkassen Münsterland Giro 2013,1.1,1
1036,Tour de l\'Eurométropole 2013,2.1,4
1037,Piccolo Giro di Lombardia 2013,1.2,1
1038,Tour de Vendée 2013,1.HC,1
1039,Binche-Chimay-Binche / Mémorial Frank Vandenbroucke 2013,1.1,1
1040,Gran Premio Città di Peccioli - Coppa Sabatini 2013,1.1,1
1041,Paris-Bourges 2013,1.1,1
1042,Giro dell'Emilia 2013,1.HC,1
1043,Paris - Tours 2013,1.HC,1
1044,Gran Premio Bruno Beghelli 2013,1.1,1
1045,Paris-Tours Espoirs 2013,1.2U,1
1046,Nationale Sluitingprijs - Putte - Kapellen 2013,1.1,1
1047,Chrono des Nations 2013,1.1,1
1048,Chrono des Nations U23 2013,1.2U,1
1049,National Championships Australia - ITT 2013,NC,1
1050,National Championships Australia U23 - ITT 2013,NC,1
1051,National Championships New Zealand - ITT 2013,NC,1
1052,National Championships New Zealand - ITT 2013,NC,1
1053,National Championships Australia - Road Race 2013,NC,1
1054,National Championships Australia - Road Race 2013,NC,1
1055,National Championships New Zealand - Road Race 2013,NC,1
1056,New Zealand Cycle Classic 2013,2.2,5
1057,Oceania Continental Championships - ITT 2013,CC,1
1058,Oceania Continental Championships U23 - ITT 2013,CC,1
1059,Oceania Cycling Championships - en ligne / ind. road race - ME 2013,CC,1
1060,Copa América de Ciclismo 2013,1.2,1
1061,Vuelta al Tachira en Bicicleta 2013,2.2,10
1062,National Championships Uruguay - ITT 2013,NC,1
1063,National Championships Uruguay - Road Race 2013,NC,1
1064,Tour de San Luis 2013,2.1,7
1065,National Championships Argentina - ITT 2013,NC,1
1066,National Championships Argentina - Road Race 2013,NC,1
1067,National Championships Colombia - ITT 2013,NC,1
1068,National Championships Colombia U23 - ITT 2013,NC,1
1069,National Championships Colombia 2013,NC,1
1070,Vuelta a Guatemala 2013,2.2,8
1071,Tour of the Gila 2013,2.2,5
1072,Champ. Panaméricain c.l.m. ind. / Panamerican Champ. ind. TT - MU 2013,CC,1
1073,Champ. Panaméricain c.l.m. ind. / Panamerican Champ. ind. TT 2013,CC,1
1074,Pan American Championships - Road Race U23 2013,CC,1
1075,Pan American Games - Road Race 2013,CC,1
1076,Amgen Tour of California 2013,2.HC,8
1077,National Championships United States WE - ITT 2013,NC,1
1078,National Championships United States WE - Road Race 2013,NC,1
1079,The Philadelphia Cycling Classic 2013,1.2,1
1080,National Championships Bolivia - ITT 2013,NC,1
1081,National Championships Bolivia - Road Race 2013,NC,1
1082,National Championships Puerto Rico - Road Race 2013,NC,1
1083,Vuelta a Colombia 2013,2.2,14
1084,Tour de Beauce 2013,2.2,6
1085,National Championships Costa Rica - ITT 2013,NC,1
1086,National Championships Belize - ITT 2013,NC,1
1087,National Championships Bermuda - Road Race 2013,NC,1
1088,National Championships Canada - ITT 2013,NC,1
1089,National Championships Canada - Road Race 2013,NC,1
1090,National Championships Curaçao - ITT 2013,NC,1
1091,National Championships Mexico - ITT 2013,NC,1
1092,National Championships Venezuela - ITT 2013,NC,1
1093,National Championships Belize - Road Race 2013,NC,1
1094,National Championships Costa Rica - Road Race 2013,NC,1
1095,National Championships Guatemala - ITT 2013,NC,1
1096,National Championships Mexico - Road Race 2013,NC,1
1097,National Championships Venezuela - Road Race 2013,NC,1
1098,National Championships Panama - ITT 2013,NC,1
1099,National Championships Brazil - ITT 2013,NC,1
1100,National Championships El Salvador - ITT 2013,NC,1
1101,National Championships Brazil - Road Race 2013,NC,1
1102,National Championships El Salvador - Road Race 2013,NC,1
1103,National Championships Guatemala - Road Race 2013,NC,1
1104,National Championships Panama - Road Race 2013,NC,1
1105,National Championships United States U23 - Road Race 2013,NC,1
1106,National Championships United States U23 - ITT 2013,NC,1
1107,Tour de Delta 2013,1.2,1
1108,Vuelta Ciclista a Venezuela 2013,2.2,10
1109,Tour of Elk Grove 2013,2.1,3
1110,The Larry H.Miller Tour of Utah 2013,2.1,6
1111,Ruta del Centro	 2013,2.2,6
1112,"Vuelta al Sur de Bolivia (Sucre, Potosi) 2013","Sucre, Potosi)",5
1113,USA Pro Challenge 2013,2.HC,7
1114,Tour do Rio 2013,2.2,5
1115,Tour of Alberta 2013,2.1,6
1116,Bucks County Classic 2013,1.2,1
1117,Tobago Cycling Classic 2013,1.2,1
1118,Vuelta a Bolivia 2013,2.2,12
1119,National Championships Paraguay - ITT 2013,NC,1
1120,Vuelta Kolbi a Costa Rica 2013,2.2,12
