,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
194,Boucles de l'Aulne - Châteaulin 2010,2010-05-30,RR,Châteaulin,Châteaulin,22,0,race/boucles-de-l-aulne/2010,0.0
195,GP Industria e Commercio - Tr. Città di San Vendemiano 2010,2010-05-30,RR,San Vendemiano,San Vendemiano,23,0,race/gp-industria-e-commercio2/2010,0.0
196,Paris-Roubaix Espoirs 2010,2010-05-30,RR,Start,Finish,24,0,race/paris-roubaix-espoirs/2010,178.9
197,Rogaland Gp 2010,2010-05-30,RR,Start,Finish,25,0,race/tour-des-fjords/2010,0.0
198,Skoda-Tour de Luxembourg 2010  Prologue,2010-06-02,Prologue,Luxembourg-Ville,Luxembourg-Ville,26,1,race/tour-de-luxembourg/2010/prologue,2.6
199,Skoda-Tour de Luxembourg 2010  Stage 1,2010-06-03,RR,Luxembourg,Hesperange,26,2,race/tour-de-luxembourg/2010/stage-1,179.7
200,Skoda-Tour de Luxembourg 2010  Stage 2,2010-06-04,RR,Schifflange,Differdange,26,3,race/tour-de-luxembourg/2010/stage-2,202.7
201,Skoda-Tour de Luxembourg 2010  Stage 3,2010-06-05,RR,Eschweiler,Diekirch,26,4,race/tour-de-luxembourg/2010/stage-3,191.5
202,Skoda-Tour de Luxembourg 2010  Stage 4,2010-06-06,RR,Mersch,Luxembourg,26,5,race/tour-de-luxembourg/2010/stage-4,149.5
203,Ster Elektrotoer 2010  Prologue,2010-06-16,Prologue,Gemert,Gemert,27,1,race/ster-elektro-tour/2010/prologue,6.8
204,Ster Elektrotoer 2010  Stage 2,2010-06-17,RR,Eindhoven,Sittard-Geleen,27,2,race/ster-elektro-tour/2010/stage-2,136.3
205,Ster Elektrotoer 2010  Stage 3,2010-06-18,RR,Schimmert,Schimmert,27,3,race/ster-elektro-tour/2010/stage-3,178.8
206,Ster Elektrotoer 2010  Stage 4,2010-06-19,RR,Verviers,La Gileppe (Jalhay),27,4,race/ster-elektro-tour/2010/stage-4,185.1
207,Ster Elektrotoer 2010  Stage 5,2010-06-20,RR,Arcen (Venlo),Helmond,27,5,race/ster-elektro-tour/2010/stage-5,174.1
208,Route du Sud - la Depêche du Midi 2010  Stage 1,2010-06-18,RR,Carmaux,Saint-Gaudens,28,1,race/la-route-d-occitanie/2010/stage-1,211.6
209,Route du Sud - la Depêche du Midi 2010  Stage 2,2010-06-19,RR,Izaourt,Saint-Gaudens,28,2,race/la-route-d-occitanie/2010/stage-2,82.8
210,Route du Sud - la Depêche du Midi 2010  Stage 3,2010-06-20,RR,Loudenvielle,Peyragudes,28,3,race/la-route-d-occitanie/2010/stage-3,0.0
211,Route du Sud - la Depêche du Midi 2010  Stage 4,2010-06-20,RR,Lavaur,Castres,28,4,race/la-route-d-occitanie/2010/stage-4,0.0
212,Flèche Ardennaise 2010,2010-06-20,RR,Start,Finish,29,0,race/fleche-ardennaise/2010,0.0
213,National Championships Sweden Itt 2010,2010-06-23,RR,Start,Finish,30,0,race/nc-sweden-itt/2010,0.0
214,National Championships Switserland Itt 2010,2010-06-23,RR,Kriegstetten,Kriegstetten,31,0,race/nc-switzerland-itt/2010,0.0
215,National Championships Czech Republic - ITT 2010,2010-06-24,RR,Start,Finish,32,0,race/nc-czech-republic-itt/2010,0.0
216,National Championships France - ITT 2010,2010-06-24,RR,Chantonnay,Chantonnay,33,0,race/nc-france-itt/2010,49.9
217,National Championships Hungary - ITT 2010,2010-06-24,RR,Felsözsolca,Felsözsolca,34,0,race/nc-hungary-itt/2010,0.0
218,National Championships Ireland - ITT 2010,2010-06-24,RR,Start,Finish,35,0,race/nc-ireland-itt/2010,0.0
219,National Championships Latvia - ITT 2010,2010-06-24,RR,Start,Finish,36,0,race/nc-latvia-itt/2010,0.0
220,National Championships Luxembourg - ITT 2010,2010-06-24,RR,Start,Finish,37,0,race/nc-luxembourg-itt/2010,0.0
221,National Championships Poland I.t.t. 2010,2010-06-24,RR,Start,Finish,38,0,race/nc-poland-itt/2010,0.0
222,National Championships Russia - ITT 2010,2010-06-24,RR,Start,Finish,39,0,race/nc-russia-itt/2010,0.0
223,National Championships Slovakia - ITT 2010,2010-06-24,RR,Start,Finish,40,0,race/nc-slovakia2/2010,0.0
224,National Championships Slovenia - ITT 2010,2010-06-24,RR,Start,Finish,41,0,race/nc-slovenia-itt/2010,0.0
225,National TT Championships Portugal 2010,2010-06-24,RR,Start,Finish,42,0,race/nc-portugal/2010,0.0
226,National Championships Belarus - ITT 2010,2010-06-25,RR,Start,Finish,43,0,race/nc-belarus-itt/2010,0.0
227,National Championships Estonia - ITT 2010,2010-06-25,RR,Start,Finish,44,0,race/nc-estonia-itt/2010,0.0
228,National Championships Greece - ITT 2010,2010-06-25,RR,Start,Finish,45,0,race/nc-greece-itt/2010,0.0
229,National Championships Lithuania - ITT 2010,2010-06-25,RR,Start,Finish,46,0,race/nc-lithuania-itt/2010,0.0
230,National Championships Moldova - ITT 2010,2010-06-25,RR,Start,Finish,47,0,race/nc-moldova-itt/2010,0.0
231,National Championships Serbia - ITT 2010,2010-06-25,RR,Start,Finish,48,0,race/nc-serbia-itt/2010,0.0
232,National Championships Turkey - ITT 2010,2010-06-25,RR,Start,Finish,49,0,race/nc-turkey-itt/2010,0.0
233,National Championships Ukraine - ITT 2010,2010-06-25,RR,Start,Finish,50,0,race/nc-ukraine-itt/2010,0.0
234,National TT Championships Romania 2010,2010-06-25,RR,Start,Finish,51,0,race/nc-romania-itt/2010,0.0
235,National Championships Sweden - Road Race 2010,2010-06-26,RR,Start,Finish,52,0,race/nc-sweden/2010,0.0
236,National Championship Austria - Road Race 2010,2010-06-27,RR,Start,Finish,53,0,race/nc-austria/2010,0.0
237,National Championships Albania - Road Race 2010,2010-06-27,RR,Start,Finish,54,0,race/nc-albania/2010,0.0
238,National Championships Belarus - Road Race 2010,2010-06-27,RR,Start,Finish,55,0,race/nc-belarus/2010,200.0
239,National Championships Belgium - Road Race 2010,2010-06-27,RR,Leuven,Leuven,56,0,race/nc-belgium/2010,0.0
240,National Championships Brazil - Road Race 2010,2010-06-27,RR,Start,Finish,57,0,race/nc-brazil/2010,0.0
241,National Championships Bulgaria - Road Race 2010,2010-06-27,RR,Start,Finish,58,0,race/nc-bulgaria/2010,0.0
242,National Championships Czech Republic - Road Race 2010,2010-06-27,RR,Start,Finish,59,0,race/nc-czech-republic/2010,0.0
243,National Championships Finland - Road Race 2010,2010-06-27,RR,Start,Finish,60,0,race/nc-finland/2010,195.0
244,National Championships France - Road Race 2010,2010-06-27,RR,Chantonnay,Chantonnay,61,0,race/nc-france/2010,239.7
245,National Championships Greece - Road Race 2010,2010-06-27,RR,Start,Finish,62,0,race/nc-greece/2010,0.0
246,National Championships Hungary - Road Race 2010,2010-06-27,RR,Start,Finish,63,0,race/nc-hungary/2010,0.0
247,National Championships Italy - ITT 2010,2010-06-27,RR,Start,Finish,64,0,race/nc-italy-itt/2010,37.3
248,National Championships Latvia - Road Race 2010,2010-06-27,RR,Start,Finish,65,0,race/nc-latvia/2010,0.0
249,National Championships Lithuania - Road Race 2010,2010-06-27,RR,Start,Finish,66,0,race/nc-lithuania/2010,0.0
250,National Championships Macedonia - Road Race 2010,2010-06-27,RR,Start,Finish,67,0,race/nc-macedonia/2010,0.0
251,National Championships Moldavie - Road Race 2010,2010-06-27,RR,Start,Finish,68,0,race/nc-moldova/2010,0.0
252,National Championships Romania - Road Race 2010,2010-06-27,RR,Start,Finish,69,0,race/nc-romania/2010,0.0
253,National Championships Russia - Road Race 2010,2010-06-27,RR,Start,Finish,70,0,race/nc-russia/2010,0.0
254,National Championships Serbia - Road Race 2010,2010-06-27,RR,Start,Finish,71,0,race/nc-serbia/2010,0.0
255,National Championships Turkey - Road Race 2010,2010-06-27,RR,Start,Finish,72,0,race/nc-turkey/2010,0.0
256,National Championships Ukraine - Road Race 2010,2010-06-27,RR,Start,Finish,73,0,race/nc-ukraine/2010,0.0
257,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2010  Prologue,2010-07-07,Prologue,Lisboa,Lisboa,74,1,race/gp-int-torres-vedras/2010/prologue,5.3
258,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2010  Stage 2,2010-07-08,RR,Samora Correia,Manique do Intendente,74,2,race/gp-int-torres-vedras/2010/stage-2,166.0
259,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2010  Stage 3,2010-07-09,RR,Sobral de Monte Agraço,Carvoeira,74,3,race/gp-int-torres-vedras/2010/stage-3,148.2
260,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2010  Stage 4,2010-07-10,RR,Mafra,Vimeiro,74,4,race/gp-int-torres-vedras/2010/stage-4,170.0
261,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2010  Stage 5,2010-07-11,RR,Torres Vedras,Torres Vedras,74,5,race/gp-int-torres-vedras/2010/stage-5,104.0
262,National Championships Macedonia - ITT 2010,2010-07-11,RR,Start,Finish,75,0,race/nc-macedonia-itt/2010,0.0
263,GP van de Stad Geel 2010,2010-07-11,RR,Start,Finish,76,0,race/gp-van-de-stad-geel/2010,0.0
264,U23 European Championship Tt 2010,2010-07-16,RR,Ankara,Ankara,77,0,race/european-championships-itt-u23/2010,25.6
265,Tour de Wallonie 2010  Stage 1,2010-07-24,RR,Mouscron,Lessines,78,1,race/tour-de-wallonie/2010/stage-1,184.4
266,Tour de Wallonie 2010  Stage 2,2010-07-25,RR,Braine-Le-Comte,Saintes,78,2,race/tour-de-wallonie/2010/stage-2,201.8
267,Tour de Wallonie 2010  Stage 3,2010-07-26,RR,Andenne,Hotton,78,3,race/tour-de-wallonie/2010/stage-3,180.2
268,Tour de Wallonie 2010  Stage 4,2010-07-27,RR,Vielsalm,Villers-Le-Bouillet,78,4,race/tour-de-wallonie/2010/stage-4,0.0
269,Tour de Wallonie 2010  Stage 5,2010-07-28,RR,Chaufontaine,Lontzen,78,5,race/tour-de-wallonie/2010/stage-5,0.0
270,Paris - Corrèze  2010  Stage 1,2010-08-04,RR,Contres,St Léonard de Noblat,79,1,race/paris-correze/2010/stage-1,206.5
271,Paris - Corrèze  2010  Stage 2,2010-08-05,RR,Malemort,Chaumeil,79,2,race/paris-correze/2010/stage-2,157.3
272,Sparkassen Giro Bochum 2010,2010-08-08,RR,Bochem,Bochem,80,0,race/sparkassen-giro-bochum/2010,180.0
273,National Championships Iceland - Road Race 2010,2010-08-14,RR,Start,Finish,81,0,race/national-championships-iceland---road-race/2010,107.0
274,Gp Di Poggiana 2010,2010-08-14,RR,Start,Finish,82,0,race/gp-di-poggiana/2010,0.0
275,National Championships France U23 - Road Race 2010,2010-08-22,RR,Start,Finish,83,0,race/nc-france-u23/2010,165.0
276,Grand Prix Des Marbriers 2010,2010-08-24,RR,Bellignies,Bellignies,84,0,race/grand-prix-des-marbriers/2010,160.0
277,Ronde van Midden-Nederland 2010,2010-08-29,RR,Utrecht,Utrecht,85,0,race/ronde-van-midden-nederland/2010,206.2
278,Schaal Sels 2010,2010-08-29,RR,Merksem,Merksem,86,0,race/81st-schaal-schels/2010,203.1
279,National Championships Finland - ITT 2010,2010-09-04,RR,Start,Finish,87,0,race/nc-finland-itt/2010,48.0
280,Memorial Davide Fardelli 2010,2010-09-05,RR,Start,Finish,88,0,race/memorial-davide-fardelli-cronometro-individuale/2010,25.0
281,Tour de l'Avenir 2010  Prologue,2010-09-05,Prologue,Vierzon,Vierzon,89,1,race/tour-de-l-avenir/2010/prologue,7.0
282,Tour de l'Avenir 2010  Stage 2,2010-09-06,RR,Vierzon,Saint-Amand-Montrond,89,2,race/tour-de-l-avenir/2010/stage-2,144.5
283,Tour de l'Avenir 2010  Stage 3,2010-09-07,RR,Saint-Amand-Montrond,Cusset,89,3,race/tour-de-l-avenir/2010/stage-3,148.5
284,Tour de l'Avenir 2010  Stage 4,2010-09-08,RR,Saint-Pourçain-sur-Sioule,Col du Béal,89,4,race/tour-de-l-avenir/2010/stage-4,157.0
285,Tour de l'Avenir 2010  Stage 5,2010-09-09,RR,Ambert,Vals-les-Bains,89,5,race/tour-de-l-avenir/2010/stage-5,183.0
286,Tour de l'Avenir 2010  Stage 6,2010-09-10,RR,Vals-les-Bains,Loriol-sur-Drôme,89,6,race/tour-de-l-avenir/2010/stage-6,153.0
287,Tour de l'Avenir 2010  Stage 7,2010-09-11,RR,Saillans,Risoul,89,7,race/tour-de-l-avenir/2010/stage-7,204.0
288,Tour de l'Avenir 2010  Stage 8 (ITT),2010-09-12,ITT,Guillestre,Risoul,89,8,race/tour-de-l-avenir/2010/stage-8,14.0
289,Tour of Britain 2010  Stage 1,2010-09-11,RR,Rochdale,Blackpool,90,1,race/tour-of-brittain/2010/stage-1,132.6
290,Tour of Britain 2010  Stage 2,2010-09-12,RR,Stoke-on-Trent,Stoke-on-Trent,90,2,race/tour-of-brittain/2010/stage-2,160.5
291,Tour of Britain 2010  Stage 3,2010-09-13,RR,Newtown,Swansea,90,3,race/tour-of-brittain/2010/stage-3,149.7
292,Tour of Britain 2010  Stage 4,2010-09-14,RR,Minehead,Teignmouth,90,4,race/tour-of-brittain/2010/stage-4,171.3
293,Tour of Britain 2010  Stage 5,2010-09-15,RR,Tavistock,Glastonbury,90,5,race/tour-of-brittain/2010/stage-5,176.0
294,Tour of Britain 2010  Stage 6,2010-09-16,RR,King\'s Lynn,Great Yarmouth,90,6,race/tour-of-brittain/2010/stage-6,190.0
295,Tour of Britain 2010  Stage 7,2010-09-17,RR,Bury St. Edmunds,Colchester,90,7,race/tour-of-brittain/2010/stage-7,152.3
296,Tour of Britain 2010  Stage 8,2010-09-18,RR,London,London,90,8,race/tour-of-brittain/2010/stage-8,96.0
297,Duo Normand 2010,2010-09-19,RR,Marigny,Marigny,91,0,race/duo-normand/2010,54.3
298,Tour de Vendée 2010,2010-09-26,RR,La Ferrière,La Roche Sur Yon,92,0,race/tour-de-vendee/2010,206.0
299,Memorial Frank Vandenbroucke 2010,2010-10-05,RR,Binche,Binche,93,0,race/memorial-frank-vandenbroucke/2010,200.0
300,Gran Premio Bruno Beghelli 2010,2010-10-10,RR,Monteveglio,Monteveglio,94,0,race/gp-bruno-beghelli/2010,191.5
301,Paris - Tours U23 2010,2010-10-10,RR,Start,Finish,95,0,race/paris-tours-u23/2010,0.0
302,Nationale Sluitingprijs Putte - Kapellen 2010,2010-10-12,RR,Putte,Kapellen,96,0,race/nationale-sluitingsprijs-putte-kapellen/2010,183.6
303,Chrono Des Herbiers 2010,2010-10-17,RR,Start,Finish,97,0,race/chrono-des-nations/2010,48.0
304,National TT Championships New Zealand 2010,2010-01-08,RR,Christchurch,Christchurch,0,0,race/nc-new-zealand-itt-u23/2010,40.0
305,National Championships New Zealand - Road Race 2010,2010-01-10,RR,Start,Finish,1,0,race/nc-new-zealand/2010,186.0
306,National Championships Ecuador - ITT 2010,2010-03-06,RR,Start,Finish,0,0,race/nc-ecuador-itt/2010,0.0
307,National Championships Ecuador - Road Race 2010,2010-03-07,RR,Start,Finish,1,0,race/nc-ecuador/2010,0.0
308,National Championships Argentina - ITT 2010,2010-04-03,RR,Start,Finish,2,0,race/nc-argentina-itt/2010,0.0
309,National Championships Argentina - Road Race 2010,2010-04-04,RR,Start,Finish,3,0,race/nc-argentina/2010,198.0
310,Tour of the Battenkill 2010,2010-04-18,RR,Cambridge,Cambridge,4,0,race/tour-of-the-battenkill/2010,200.0
311,National Championships Cuba - ITT 2010,2010-05-25,RR,Start,Finish,5,0,race/nc-cuba-itt/2010,0.0
312,National Championships Cuba - Road Race 2010,2010-05-27,RR,Start,Finish,6,0,race/nc-cuba/2010,0.0
313,National Championships Brazil - ITT 2010,2010-06-25,RR,Start,Finish,7,0,race/nc-brazil-itt/2010,0.0
314,National TT Championships Canada 2010,2010-06-25,RR,Start,Finish,8,0,race/nc-canada-itt/2010,0.0
315,National Championships Canada - Road Race 2010,2010-06-27,RR,Start,Finish,9,0,race/nc-canada/2010,0.0
316,National Championships Costa Rica - Road Race 2010,2010-06-27,RR,Start,Finish,10,0,race/nc-costa-rica/2010,0.0
317,National Championships Venezuela - Road Race 2010,2010-06-27,RR,Start,Finish,11,0,race/nc-venezuela/2010,0.0
318,Tour Of Utah 2010  Prologue,2010-08-17,Prologue,Utah State Capitol,Utah State Capitol,12,1,race/tour-of-utah/2010/prologue,4.5
319,Tour Of Utah 2010  Stage 1,2010-08-18,RR,Ogden,Salt Lake City,12,2,race/tour-of-utah/2010/stage-1,137.0
320,Tour Of Utah 2010  Stage 2,2010-08-19,RR,Thanksgiving Point,Mount Nebo,12,3,race/tour-of-utah/2010/stage-2,126.3
321,Tour Of Utah 2010  Stage 3 (ITT),2010-08-20,ITT,Miller Motorsports Park,Miller Motorsports Park,12,4,race/tour-of-utah/2010/stage-3,14.8
322,Tour Of Utah 2010  Stage 4,2010-08-21,RR,Start,Finish,12,5,race/tour-of-utah/2010/stage-4,0.0
323,Tour Of Utah 2010  Stage 5,2010-08-22,RR,Park City,Snowbird,12,6,race/tour-of-utah/2010/stage-5,164.0
324,National Championships Mexico - ITT 2010,2010-08-21,RR,Start,Finish,13,0,race/nc-mexico-itt/2010,0.0
325,National Championships Mexico Road Race 2010,2010-08-22,RR,Hermosillo,Hermosillo,14,0,race/nc-mexico/2010,173.0
326,National Championships United States - ITT 2010,2010-09-18,RR,Greenville,Greenville,15,0,race/nc-usa-itt/2010,33.3
